id,date,text,views,forwards,replies,channel_short
14506,2026-02-10T18:00:00+00:00,"Первая русская летчица Лидия Зверева в самолете «Фарман-4», 1910 год.",3016,24,,historyrussi
14505,2026-02-10T15:01:59+00:00,"Похороны жертв Февральской революции, Петроград, 1917 год.",3096,8,,historyrussi
14504,2026-02-10T12:02:00+00:00,"Великий князь Георгий Александрович (в центре в белом мундире) на пикнике. С собачкой – императрица Мария Федоровна. Справа – Великая княгиня Ксения Александровна с супругом Великим князем Александром Михайловичем, 1894-1899.",3107,6,,historyrussi
14503,2026-02-10T09:02:59+00:00,"Сербиен мусс стербиен! (""Сербия должна умереть!""), старая австрийская пропагандистская карикатура, появившаяся после убийства эрцгерцога Франца Фердинанда Австрийского в 1914 году.",2918,10,,historyrussi
14502,2026-02-10T06:30:00+00:00,"[​​](https://i.ibb.co/rKJfHj1X/image-ea85aa04ec6bd1f987366.jpg)**Советская женщина-дипломат**

Александра Коллонтай стала олицетворением нового типа независимой и амбициозной советской женщины. Она была известным партийным публицистом, популярным оратором, единственной женщиной-наркомом первого Советского правительства по вопросам социальной защиты, первой женщиной-дипломатом. В личной жизни она следовала своей теории сексуальной свободы, играя роль женщины, не обременённой нормами традиционной морали.

Известность имя Александры Коллонтай получило в «оттепельные» 1960-е. Ей принадлежит титул первой российской феминистки, отличавшейся новым типом поведения, пренебрежением традиционными женскими ролями, разрушением стереотипов женственности.

Женское движение в России началось в конце 1850-х, когда произошли решающие изменения в сфере женского образования: появились женские гимназии, женщины получили доступ к высшему образованию. В сфере занятости женщины получили доступ ко многим профессиональным сферам.

Александра Коллонтай родилась в семье генерала Михаила Домонтовича 31 марта 1872 года. Родители дали ей домашнее образование. В 18 лет Шура Домонтович увлеклась своим дальним родственником Владимиром Коллонтаем. Родители были против брака с ним и, желая отвлечь дочь от идеи замужества, отправили её путешествовать по Европе, где она познакомилась с социалистическими идеями. После чего её родители решили, что брак с бедным родственником – это меньшее зло, и согласились на него. В 1894 г. она родила сына, но размеренная жизнь замужней женщины оказалась ей скучна. Её увлечение марксистскими идеями не прошло, и она решила поехать в Европу для продолжения своего политического образования. Одновременно пришло разочарование в муже. Она увлеклась другим человеком и, решив разрешить все проблемы одновременно, уехала в Цюрих.

Отъезд в Европу, Цюрихский университет, начало журналистской деятельности, увлечение экономическими вопросами и рабочим движением – этапы её профессионального становления. В результате Коллонтай стала признанным экспертом по Финляндии. В это время происходит её знакомство с политической и художественной элитой Европы.

В Петербурге она уже не вернулась к традиционной жизни замужней женщины, а всецело посвятила себя революционной деятельности. У неё обнаружился редкий ораторский дар. В 1906 году Коллонтай вступила в Российскую социал-демократическую партию. После смерти отца она как единственная наследница стала владеть поместьем в Черниговской губернии, а потому могла себе позволить заниматься проблемами рабочего класса, не думая о хлебе насущном.

Во время Первой мировой войны ей как российской подданной пришлось уехать из Германии и переехать в Швецию. В Россию она возвращается в марте 1917 года. В 1917 году Коллонтай активно участвовала в подготовке Октябрьского вооружённого восстания. После революции вошла в состав первого Советского правительства, но пробыла там не долго. Деятельность Коллонтай на посту наркома социального призрения первого большевистского правительства была краткой – всего 4 месяца, но за это время она успела воплотить многие идеи, отработанные российскими феминистками.

В своих идеологических построениях Коллонтай шла по пути нивелирования различия женское-мужское, пыталась довести женщин до некой общей, универсальной нормы, вне гендерной маркировки – просто товарищ по борьбе.

Её независимый характер привёл в 1922 году в оппозицию Ленина. Чтобы использовать её международные связи лучшим образом и одновременно выслать из страны, Коллонтай предложили стать представителем Советского государства в Норвегии. Она согласилась, и в 1923 году началась её дипломатическая карьера. Возможно, именно обширные международные связи и известность спасли её во время сталинских репрессий. После Норвегии она представляла Советскую Россию в Мексике, затем опять в Норвегии. В 1930 году уже в ранге посла она начала работать в Швеции, где пробыла до конца Второй мировой войны.",3058,23,,historyrussi
14501,2026-02-09T18:00:00+00:00,"Профессиональный состав населения России, 1912 г.",2958,15,,historyrussi
14500,2026-02-09T15:00:59+00:00,"Тренажёр для стрельбы из авиационного пулемёта, 1914 год.",3315,16,,historyrussi
14499,2026-02-09T12:02:59+00:00,"Император Николай II проводит смотр лыжников Лейб-гвардейского Измайловского полка. Царское село, 9 февраля 1914 года.",3295,16,,historyrussi
14498,2026-02-09T09:02:00+00:00,"Молебен в Государственной Думе с участием императора Николая II, 9 февраля 1916 года.",3192,18,,historyrussi
14497,2026-02-09T06:30:00+00:00,"**Аэрофлот**

В 1920-е годы авиация в европейских странах все больше использовалась для перевозок пассажиров, почты и грузов. 

Не отставала от своих соседей и Россия, где пассажирские воздушные перевозки зародились еще в 1910 году. Гражданские полеты за границу выполнялись в основном на переоборудованных военных самолетах. 

Официальной датой рождения гражданского воздушного флота России считается 9 февраля 1923 года. В этот день Совет Труда и Обороны принял постановление «Об организации Совета по гражданской авиации» и «О возложении технического надзора за воздушными линиями на Главное управление воздушного флота».А практический шаг был предпринят месяц спустя. 

17 марта 1923 года было учреждено акционерное общество «Добролёт» (Российское общество добровольного воздушного флота), которое являлось коммерческой компанией, выполнявшей задачи создания в стране гражданской авиации для нужд народного хозяйства. От этого дня ныне ведет свою родословную современный Аэрофлот.",3279,19,,historyrussi
14496,2026-02-08T18:00:00+00:00,"**Всемирный чемпионат французской борьбы на Невском скетинг-ринге.**

Виктор Карлович Булла берет интервью у чемпиона тяжелого веса Николая Вахтурова - одного из сильнейших борцов мира. 1912 год",3035,9,,historyrussi
14495,2026-02-08T15:04:00+00:00,"Страница французской газеты Le Petit Parisien в 1904 году, посвященная Русско-японской войне. «Чемпион Европы против чемпиона Азии».",3168,10,,historyrussi
14494,2026-02-08T12:00:59+00:00,Портрет Алексея Николаевича Тютчева с женой Анной Иосифовной и дочерьми Анной Алексеевной и Марией Алексеевной. 1860-е.,3048,10,,historyrussi
14493,2026-02-08T09:03:00+00:00,Бабья застава или как жёны ремесленников оборону держали.,3031,17,,historyrussi
14492,2026-02-08T06:58:59+00:00,"[​​](https://telegra.ph/file/22cb803848d42ad5e1bfe.jpg)Матрос Черноморского флота и комиссар Севастопольского совета Филипп Задорожный вошел в историю благодаря тому, что, будучи командиром отряда революционных матросов, охранявших членов династии Романовых (включая мать и 2 сестер Николая II), оказавшихся в Крыму зимой 1917—18 годов, фактически спас их от расправы местных советов, анархистов и мародеров. 

Возможно, на отношение Задорожного к пленникам повлияло то, что он лично знал великого князя Александра Михайловича по Качинской школе авиации, в которой тот пользовался большим авторитетом, и, по всей видимости, как и многие моряки, относился к нему, как к адмиралу, с уважением. 

Ялтинский совет, где были сильны позиции анархистов, настаивал на скорейшей расправе над Романовыми, особенно во время немецкого наступления. К укрепленному дворцу Дюльбер, куда Задорожный предусмотрительно собрал всех Романовых из окрестных имений, неоднократно приезжали вооруженные отряды. Комиссар всех отшивал, ссылаясь на отсутствие указания из Москвы. Более того, Задорожный в конце концов вернул Романовым первоначально конфискованные драгоценности. 

Когда Ялту захватили немцы, защита потребовалась уже самому Задорожному. Немецкий генерал интересовался судьбой Александра Михайловича, так как тот приходился дядей кронпринцу. Генерал, который хотел арестовать и расстрелять ""главаря охраны"", был несказанно удивлен, когда великие князья попросили этого не делать. 

В ноябре 1918 г., после капитуляции в Первой мировой войне, германские войска покинули оккупированные территории бывшей Российской империи. Территория временно перешла под контроль лояльных к белому движению союзников, и члены императорской фамилии получили возможность выехать из страны. О судьбе самого Задорожного не известно ничего определенного. Возможно, имя, которым он представлялся, было псевдонимом.",3004,22,,historyrussi
14484,2026-02-07T18:00:00+00:00,"Книга «Россия в цифрах. Страна. Народ. Сословия. Классы», 1912 год. Часть 2.",3171,47,,historyrussi
14483,2026-02-07T15:02:59+00:00,Великая война. Штабс-капитан 71-го пехотного Белёвского полка в противогазе Зелинского-Кумманта. 1914-1917 годы.,2747,10,,historyrussi
14482,2026-02-07T12:01:00+00:00,Николай II в своем кабинете в «Охотничьем домике».,2719,8,,historyrussi
14481,2026-02-07T09:03:00+00:00,Ротмистр Врангель в 1914 году.,2845,10,,historyrussi
14480,2026-02-07T06:45:59+00:00,"О «пьянстве» на Руси

Австрийский дипломат XVI века Сигизмунд фон Герберштейн в своей книге «Записки о Московии» писал, что алкогольные напитки в Московии можно было пить только по праздникам. Поэтому иностранцев селили в отдельных слободах, где алкогольные напитки употреблялись каждый день.

По традициям гостеприимства того времени гостя полагалось напоить допьяна, особенно иностранцев и иностранных послов. Иностранцам, посещавшим Россию в XVI и XVII веках, казалось, что это обычай ежедневной российской жизни.",3385,67,,historyrussi
14472,2026-02-06T18:00:00+00:00,"В 1912 году в петербургском издательстве «Вестник знания» была отпечатана книга «Россия в цифрах. Страна. Народ. Сословия. Классы» библиографа Николая Рубакина. По сути, это была первая инфографика, которая наглядно рассказывала о положении дел в тогдашней России, позволяла сравнить ее с другими странами.",3396,76,,historyrussi
14471,2026-02-06T15:05:00+00:00,Водительское удостоверение Российской империи. 1910-е годы.,3152,57,,historyrussi
14470,2026-02-06T12:01:59+00:00,"Великая княгиня Мария Павловна, Великая княгиня Виктория Федоровна, Великий князь Борис Владимирович и император Николай II на закладке корпуса Бенуа, входящего в комплекс зданий Русского музея, Санкт-Петербург, 1914 год.",2698,7,,historyrussi
14469,2026-02-06T09:03:00+00:00,"Вагоны-ледники c жигулёвским пивом, 1895-1905 гг. Российская империя.",3004,41,,historyrussi
14468,2026-02-06T06:26:00+00:00,"[​​](https://i.ibb.co/1YPyZyQ8/image-d007686bcd3dfc72e1cd6.jpg)​​​​Первый вагон с механическим охлаждением – рефрижератор системы Силича был построен на Коломенском заводе в 1910 году. Внутри вагона находилось отделение для обслуживающего персонала, холодильная установка и камеры для перевозимого груза, в которых могла поддерживаться необходимая температура. Грузоподъемность его составляла 11 т, тара – 47 т. Вагоны-ледники строились в различных мастерских при железных дорогах и на заводах в Петербурге, Сормово, Мытищах и других городах.

Первые изотермические вагоны с ледяным охлаждением (вагоны-ледники) появились в России в 1862 г., раньше, чем в США. Россия, вследствие обширности территории, остро нуждалась в решении сложнейшей проблемы перевозки скоропортящихся продуктов на большие расстояния. На начало XX века в России уже была хорошо организована доставка масла из Сибири в Балтийские порта по железной дороге. После окончания в 1898 году строительства Транссибирской железнодорожной магистрали значительно возрос поток экспортных поставок сибирского масла. Для этой перевозки предназначались специальные вагоны-ледники, принадлежащие в большинстве казенным железным дорогам, а по пути следования поездов были расположены льдохранилища для снабжения льдом вагонов. 

К окончанию строительства Транссибирской магистрали в 1898 году по железным дорогам курсировало 50 вагонов-ледников. А к 1 января 1910 года общее количество вагонов-ледников на русской сети железных дорог уже насчитывало 2848 единиц.

Однако для радикального решения проблемы перевозки скоропортящихся продуктов питания и сырья на дальние расстояния требовались глубокие исследования и научные разработки. Необходимо было разработать систему пунктов льдоснабжения в пути следования вагонов-ледников и иметь достаточное количество подвижного состава железной дороги. В 1913 году за эту работу взялись ученые и инженеры-разработчики при непосредственном участии Управления железных дорог Российской империи. Ими были проведены исследования нескольких успешных опытных перевозок различных видов продуктов из Туркестана, Сибири и Закавказья. Организаторами этих опытных перевозок были профессор Д.Н.Головнин, инженеры С.Н.Гроте и М.Т. Зароченцев. Опытные перевозки дали блестящие результаты. Процент порчи различных по своему составу продуктов был, по тем временам, весьма малым. Полученные многочисленные термограммы дали специалистам неоценимый материал для разработки новых, более совершенных вагонов-морозильников и усовершенствования технологии перевозок. 

(А.Г. Кладий, ""Исторический экскурс по холодильной отрасли России"".)",3053,25,,historyrussi
14467,2026-02-05T18:00:00+00:00,Витрина водочного и ликерного завода Н.Л. Шустова на Всероссийской выставке 1896 года в Нижнем Новгороде.,3185,54,,historyrussi
14466,2026-02-05T15:00:59+00:00,"Немецкий солдат даёт флягу с водой тяжело раненому русскому солдату во время боёв в Галиции, 1915 год.",3062,25,,historyrussi
14465,2026-02-05T12:01:00+00:00,"Император Николай II, великая княжна Анастасия Николаевна и матросы. Февраль 1916 года.",2882,11,,historyrussi
14464,2026-02-05T09:03:59+00:00,"Н.Н. Миклухо-Маклай с походным снаряжением, 1880 год.",2951,17,,historyrussi
14463,2026-02-05T06:39:00+00:00,"[​​](https://storage.googleapis.com/notepostbot.appspot.com/KkqIOwKVTYLEeNkB-1676926984619.jpeg)**Лишенцы**

Термин «юридическая смерть» существует с древних времён и был в ходу в германских и римских правовых документах. Такому наказанию подвергали опасных преступников, отлучая их от посещения религиозных обрядов и собраний.

В первой Конституции РСФСР, написанной в 1918 году, была статья под номером 65. В ней указывались отдельные категории граждан, к которым применялись поражения в правах. Так, не могли избирать и не могли быть избранными кулаки, бывшие офицеры царской армии, полицейские, жандармы и охранники царской семьи. К лишенцам причислили и тех, кто использовал труд наёмных работников или жил на нетрудовые доходы, например, проценты от вклада в банке. Лишились прав и священнослужители, в том числе и монахи. Наравне с ними в категорию лишенцев входили и душевнобольные, и находящиеся под опекой, и преступники, совершившие тяжкие преступления. Попадали под 65 статью и те, кто открыто не поддерживал новый строй. Словом, в СССР пытались избавиться от всех контрреволюционных элементов, угрожающих новой власти.

Через два года после принятия Конституции СССР в категории юридически мёртвых оказались более миллиона человек. А в 1927 году их количество возросло втрое и достигло трёх с лишним миллионов. При этом к лишенцам причислялись и члены их семей, не учтённые в переписи. Так что фактически эта цифра была в несколько раз больше. Этим миллионам людей жилось несладко. Мало того, что их лишили избирательного права, так и остальные их права существенно ограничили. Единственным способом вернуть себе права была подача апелляции в избирательную комиссию. Но делать это надо было быстро. Подать заявление можно было только в течение недели со дня публикации списка лиц, лишённых избирательного права. Конечно, мало у кого это получалось, поэтому число несчастных лишенцев постоянно росло.

Лишение политических прав гражданина накладывало отпечаток на всю его жизнь и карьеру. Можно сказать, что лишенцы в СССР становились сродни париям в Индии, к которым запрещено было приближаться. Лишённые избирательных прав не могли участвовать в партийных собраниях и выдвигать свою кандидатуру на какой-либо пост. Не могли они и получить повышение на работе, подав заявление о переводе на более высокую должность. Лишенцы утрачивали право состоять в профсоюзах, следовательно, теряли множество льгот. Вместе с тем они не могли получать пособия, в том числе и по безработице, и даже пенсии. Ощущая острую нехватку денег, лишенцы и их семьи часто голодали. Но особенно туго им пришлось после 1928 года.

В 1928 году в Советском Союзе были введены в обращение карточки на продукты. Но те граждане, в отношении которых была применена юридическая смерть, не могли ими воспользоваться. Лишенцам карточки просто-напросто не выдавали. Или же выдавали, но самой низкой категории. К тому же, в двадцатые годы прошлого века в СССР началась масштабная кампания выселения лишенцев из коммуналок.

Миллионы людей оказались на улице, лишь немногих приютили сердобольные родственники. Кровную связь с лишенцами предпочитали скрывать всеми способами, чтобы не попасть в эту же категорию. Но, например, дети родителя-лишенца избежать этой участи никак не могли.",3503,44,,historyrussi
14462,2026-02-04T18:00:00+00:00,"**Горничная Императрицы Анна Степановна Демидова**

Была обязана своим высоким положением своему мастерству рукодельницы. Её работы случайно попали на глаза Александре Фёдоровне при посещении одного из монастырей. Так крестьянская девушка стала дворянкой и попала в царский дворец, а впоследствии – под пули. Она единственная пыталась оказать сопротивление при расстреле, и палачам пришлось долго её добивать.",3103,25,,historyrussi
14461,2026-02-04T15:02:00+00:00,"Царь Николай II Романов с теннисной ракеткой, начало ХХ в. Россия.",3041,19,,historyrussi
14460,2026-02-04T12:05:59+00:00,Плакат Белой Армии на юге России,3039,12,,historyrussi
14459,2026-02-04T09:03:00+00:00,"Бывшие мировые лидеры Рейган и Горбачев расслабляются на ранчо Рейгана в Санта-Барбаре в мае 1992 года, всего через 5 месяцев после отставки Горбачева. После новостей о смерти Рейгана в 2004 году, Горбачев отозвался о нем как о «великом президенте» и сказал что эти новости его «очень расстроили».",3176,33,,historyrussi
14458,2026-02-04T06:45:00+00:00,"**Ирина фон Дрейер**

Отец Ирины, Владимир Николаевич фон Дрейер, происходил из дворян, был генерал-майором царской армии, участвовал в Первой мировой войне и в Белом движении. Но в 1919 г. его не приняли на службу в Добровольческую армию из-за подозрений в сотрудничестве с немцами, хотя суд его полностью оправдал.

В 1920 г. Владимир фон Дрейер вместе с женой и детьми уехал в Константинополь, а затем обосновался во Франции. В Париже ее отец открыл бакалейную лавку, а Ирина училась в школе католических монахинь и во французском лицее. Правда, с этим были связаны определенные сложности – она отказалась переходить в католичество и всю жизнь оставалась православной.

В молодости Ирина фон Дрейер была настоящей красавицей. В 1936 г. русский журнал «Иллюстрированная Россия» провел в Париже конкурс «Мисс Россия», и она заняла на нем второе место. История этого конкурса началась еще в середине 1920-х гг. – тогда во Франции собралось так много эмигранток из России, и среди них было столько юных красавиц из аристократических семей, работавших в эмиграции манекенщицами, что в 1926 г. родилась идея проводить ежегодные конкурсы красоты.

В 1936 г. победительницей конкурса стала 18-летняя Ариадна Гедеонова, а титул вице-мисс достался Ирине фон Дрейер. Свою дальнейшую жизнь она посвятила журналистике. Она работала в редакции одного из итальянских журналов в Париже, писала статьи о театре и кино.

После того, как Ирина фон Дрейер вышла замуж, она объездила почти весь мир, но в России не была никогда. Несмотря на то, что 95 лет баронесса провела во Франции, она всегда считала себя русской и мечтала о возвращении на родину.

Поэтому накануне своего юбилея баронесса написала письмо российскому президенту с просьбой о возвращении ей гражданства: «Я обращаюсь к справедливости и благородству вашего превосходительства с целью вернуть мне русское гражданство к юбилею, потому что я хочу встретиться с Создателем не как иностранка, а как настоящая гражданка России, русская сердцем и душой». В 2015 г. Владимир Путин подписал соответствующий указ, и Ирина фон Дрейер в свой 100-й день рождения – 15 декабря 2015 г. – приехала в Россию, где посол РФ во Франции Александр Орлов вручил ей паспорт.

Во время своего визита баронесса фон Дрейер не могла сдержать слез: «У моего отца была мечта не мотаться по странам, а приехать наконец в Россию. Похоже, мне удалось осуществить ее… Невероятно, что со мной все это происходит! Сидела у себя во Франции, – у меня ничего уже не было, я была одна! И вот я в России. Тут все так необычно, столько внимания, любви и тепла. Я как в сказке!».

4 февраля 2019 г. баронесса фон Дрейер скончалась во Франции в возрасте 103 лет. Ее похоронили в семейном склепе на кладбище Сент-Женевьев-де-Буа под Парижем.",3562,47,,historyrussi
14457,2026-02-03T18:00:00+00:00,"**Император Николай Первый гуляет по Дворцовой набережной с 9-летним сыном Александром (гравюра 1828-го года)

**Николай Первый был последним русским царём, который мог себе позволить гулять без охраны везде, где только вздумается. О подобной роскоши впоследствии пришлось забыть Александру Второму (и следующим русским императорам) - всему виной разгулявшееся не на шутку революционное движение. Слишком уж много развелось желающих расправится с главой государства.",3213,23,,historyrussi
14456,2026-02-03T15:05:00+00:00,"Торжества, посвященные трехсотлетию дома Романовых. Москва, Красная площадь, 1913 г.",3331,33,,historyrussi
14454,2026-02-03T12:01:59+00:00,Приказ командиру отряда Крымской ударной группы особого отдела Южного фронта: расстрелять 1130 пленных офицеров.,5406,31,,historyrussi
14453,2026-02-03T09:02:59+00:00,Помогите Сербии и Черногории. Открытка 1914 г.,3381,17,,historyrussi
14452,2026-02-03T06:35:59+00:00,"Основная денежная единица нашей страны могла именоваться не «рубль», а «рус». Новое название планировали внедрить в ходе денежной реформы С.Ю. Витте. Монетный двор Санкт-Петербурга в 1895 году чеканит пять комплектов золотых монет достоинством 5, 10 и 15 русов. Однако от переименования решили отказаться. Сейчас девять монет находятся в музейных экспозициях, а ещё шесть – в частных коллекциях. К примеру, империал (15 русов) был продан в августе 2014 года на аукционе Stack’s Bowers and Ponterio за 200 000 долларов.",3908,70,,historyrussi
14451,2026-02-02T18:00:00+00:00,"Портрет Петра Аркадьевича Столыпина, автор И. С. Глазунов",3586,33,,historyrussi
14450,2026-02-02T15:05:00+00:00,"Великая Княжна Ольга Николаевна, 1914 год. Колоризированное фото.",3237,19,,historyrussi
14449,2026-02-02T12:06:00+00:00,"__Въ Якутской прогимназіи введены уроки музыки, пѣнія и рисованія: ученикамъ предоставлена также возможность изучать два новыхъ языка за-разъ.

__«Сибирская газета» №5, 2 февраля 1886.",3302,26,,historyrussi
14448,2026-02-02T09:02:59+00:00,"Поручик Дагестанского конного полка Дикой дивизии, 1915 год.",3048,7,,historyrussi
14447,2026-02-02T06:14:59+00:00,"[​​](https://telegra.ph/file/dacd3cddfa5db908de7a2.jpg)**2 февраля 1903 года создана первая отечественная служба контршпионажа — Разведочное отделение Генерального штаба**

Уже первый год существования Разведочного отделения дал значительные результаты. Наблюдение, установленное за военными агентами крупных держав — Австро-Венгрии, Германии и Японии, выявило не только их собственные разведывательные усилия, но и агентов из числа российских подданных, прежде всего чиновников и офицеров. 

Именно на основании сведений, полученных в 1903 году, в конце февраля 1904-го был арестован штаб-офицер по особым поручениям при главном интенданте ротмистр Ивков, являвшийся источником сведений для японского военного атташе.",3234,28,,historyrussi
14446,2026-02-01T18:00:00+00:00,"Темы для сочинений, предлагавшиеся гимназистам в начале XX века

Для младших классов:
* О том, что видела птичка в дальних землях.
* История постройки дома и разведения при нем сада…
* Великаны и пигмеи лесного царства.

Для старших гимназистов:
* Слово как источник счастья.
* Почему жизнь сравнивают с путешествием?
* Родина и чужая сторона.
* О скоротечности жизни.
* Какие предметы составляют богатство России и почему?
* О высоком достоинстве человеческого слова и письма.
* О непрочности счастья, основанного исключительно на материальном богатстве.
* О проявлении нравственного начала в истории.
* На чем основывается духовная связь между предками и потомством.",7517,204,,historyrussi
14445,2026-02-01T15:03:59+00:00,Квитанция Комитета грамотности при Императорском Вольном экономическом обществе на получение денежного взноса от Соколова И.С. на устройство бесплатных народных читален и библиотек.,3026,7,,historyrussi
14444,2026-02-01T12:00:59+00:00,Художник Кобытев Евгений Степанович до и после участия в Великой отечественной войне. Между двумя фотографиями прошло всего четыре года (1941-45).,4738,48,,historyrussi
14443,2026-02-01T09:02:59+00:00,"Кубанский казак и индеец, Аляска, середина XIX века.",3316,32,,historyrussi
14442,2026-02-01T06:37:00+00:00,"[​​](https://telegra.ph/file/9adcfb908b0aa9ecd5887.jpg)1 февраля 1819 г. киргиз-кайсаки (казахи) Большой Орды вступают в подданство России.

Покорение Казанского и Астраханского ханств открыло русскому государству путь на восток. Первопроходцы довольно быстрыми темпами осваивали Сибирь, движение в сторону Средней Азии проходило медленнее, но было таким же неуклонным.

Для казахов Россия была единственным защитником против воинственных соседей джунгар. Так Абулхайр-хан, правитель Младшего жуза, объединения казахов, некогда являвшего частью Казахского ханства, в 1731 г. первым присягнул на верность российской императрице Анне Иоанновне. Вскоре под протекторат Российской империи перешли Младший и Старший жузы. С просьбой перейти под защиту Белого царя обратился и правитель Киригиз-Кайсацкой Большой Орды султан Сюк. Ему принадлежали территории, прилегающие к восточному берегу озера Балхаш.

В переговорах с российскими дипломатами он просил для защиты своей земли прислать отряд казаков. Российская сторона сочла предложение отвечающим политическим и экономическим интересам России. Просьба правителя была удовлетворена, ему был присвоен чин 8 класса и дана золотая медаль. 

1 февраля 1819 г. император Александр I утвердил министерское положение, Киригиз-Кайсацкая большая Орда, общая численность населения которой составляла свыше 55 тыс. человек, вошла в состав России. Находившиеся под защитой казаков, казахи беспрепятственно могли заниматься скотоводством и земледелием. В 1822 г. под руководством Михаила Сперанского был разработан «Устав о сибирских казахах», жизнь новых подданных стала протекать в соответствии с российскими законами.

Киргиз-кайсаки — этноним, в рамках которого до революции объединялись все проживавшие на территории Российской империи носители «киргиз-кайсацкого языка», то есть казахские и бо́льшая часть киргизских родов, чьи языки, образовывавшие диалектный континуум, считались царской администрацией диалектами единого наречия.

Фото: киргиз-кайсакские (казахские) султаны с представителями русского чиновничества. Петербург, вторая половина 19 в.",5119,49,,historyrussi
